time,gain
170.009,72.92
170.109,62.49
170.211,76.3
170.313,74.16
170.416,58.24
170.518,58.24
170.619,72.47
170.72,68.91
170.822,67.67
170.924,66.51
171.026,77.16
171.129,61.73
171.232,76.21
171.332,72.29
171.433,73.53
171.534,72.73
171.634,72.73
171.736,64.44
171.838,64.92
171.94,64.75
172.042,69.4
172.144,69.53
172.246,79.7
172.349,74.21
172.45,74.21
172.551,66.88
172.652,66.22
172.754,65.69
172.856,66.41
172.959,57.19
173.061,75.78
173.162,74.25
173.262,74.22
173.363,74.22
173.464,78.21
173.565,69.55
173.669,60.38
173.77,60.38
173.871,70.55
173.974,58.47
174.075,58.47
174.176,76.79
174.278,67.16
174.379,65.79
174.482,65.46
174.583,65.58
174.684,66.96
174.787,58.37
174.889,58.37
174.989,74.89
175.091,70.22
175.193,67.21
175.296,66.58
175.396,72.91
175.498,65.88
175.6,66.27
175.702,73.74
175.804,73.74
175.904,76.04
176.006,66.49
176.107,69.71
176.21,58.34
176.312,74.71
176.413,74.71
176.514,65.78
176.616,67.46
176.718,65.38
176.82,68.56
176.923,68.33
177.024,60.37
177.125,72.64
177.227,67.42
177.329,68.06
177.431,64.92
