time,gain
143.794,67.91
143.896,82.17
143.996,82.17
144.098,73.55
144.199,73.31
144.302,79.58
144.404,78.66
144.505,78.88
144.605,81.12
144.706,81.12
144.808,73.09
144.911,62.98
145.012,82.54
145.113,82.54
145.214,71.55
145.316,71.89
145.421,78.89
145.522,79.11
145.623,78.85
145.724,82.49
145.824,82.49
145.926,74.72
146.028,71.96
146.130,71.96
146.231,71.43
146.333,73.47
146.434,80.85
146.537,80.14
146.638,79.65
146.739,79.65
146.840,71.37
146.942,73.30
147.044,72.52
147.147,64.94
147.249,82.09
147.350,82.09
147.450,81.09
147.553,79.80
147.653,79.80
147.755,71.12
147.858,62.66
147.960,79.37
148.060,78.04
148.161,78.04
148.262,68.52
148.363,72.65
148.465,78.63
148.566,77.94
148.667,78.85
148.768,77.49
148.869,77.49
148.969,77.07
149.070,75.76
149.170,75.76
149.272,66.45
149.375,59.49
149.476,77.50
149.576,77.50
149.678,67.15
149.779,80.10
149.882,76.18
149.985,60.26
150.086,76.57
150.187,74.09
150.287,75.56
150.388,75.72
150.489,76.03
150.590,76.03
150.691,76.03
150.794,60.11
150.896,76.41
150.997,76.41
151.098,67.69
151.201,65.32
151.303,73.96
151.404,73.96
151.505,66.86
151.607,65.85
151.709,68.02
151.813,57.50
151.914,76.64
152.015,76.64
152.116,67.54
152.218,65.70
152.320,66.16
152.424,57.10
152.525,74.84
152.626,74.84
152.728,67.99
152.830,68.16
152.932,68.38
153.033,74.41
153.135,64.71
153.238,57.03
153.339,74.52
153.440,74.52
153.541,75.10
153.641,75.10
153.743,66.64
153.846,58.22
153.948,72.96
154.049,72.96
154.150,65.68
154.253,59.17
154.355,75.21
154.455,73.96
154.558,72.22
154.659,71.64
154.760,71.64
154.861,74.98
154.962,63.14
155.064,66.38
155.167,72.73
155.268,72.73
155.369,66.42
155.471,56.91
155.573,56.91
155.676,59.99
155.777,75.36
155.879,75.36
155.980,66.21
156.082,65.73
156.184,66.47
156.287,56.23
156.388,72.38
156.489,70.46
156.589,70.46
156.691,63.74
156.793,65.45
156.896,72.89
156.997,71.64
157.099,71.64
157.201,62.57
157.304,53.63
157.406,72.59
157.506,72.88
157.609,75.18
157.710,71.89
157.811,71.89
157.912,70.77
158.014,70.77
158.117,70.27
158.217,70.27
158.319,61.44
158.421,69.53
158.522,69.53
158.624,61.60
158.726,68.34
158.828,62.03
158.930,59.70
159.032,64.42
159.134,60.57
159.237,72.32
159.338,72.32
159.439,60.51
159.541,60.99
159.643,61.60
159.744,68.23
159.845,68.23
159.946,61.05
160.050,68.01
160.151,69.97
160.252,69.97
160.353,62.08
160.456,55.11
160.558,55.11
160.659,64.06
160.762,52.62
160.864,69.42
160.964,69.42
161.066,69.39
161.169,53.47
161.270,71.76
161.371,71.76
161.472,60.90
161.576,53.03
161.677,70.69
161.778,70.69
161.880,70.69
161.982,70.69
162.083,62.16
162.185,63.09
162.288,55.49
162.390,72.92
162.491,72.30
162.593,72.36
162.694,73.55
162.795,73.55
162.896,64.90
162.996,67.04
163.098,67.47
163.200,68.05
